timestamp,Boomer Rocket Team ,Engineering Diversity and Inclusion Program Fund MEP & D&I ,Civil Engineering & Environmental Science ,Aerospace & Mechanical Engineering ,Industrial & Systems Engineering ,Engineering Pathways ,Diversity & Inclusion Scholarships ,Sooner Off Road ,Electrical Engineering Undergraduate Lab ,Sooner Rover ,OU Young Engineering Alumni ,Sooner Competitive Robotics Team ,E-Club ,LKOT ,Design Build Fly ,OU Artificial Intelligence/Machine Learning Club ,Electrical & Computer Engineering ,Sooner Racing Team ,Engineering Physics ,Concrete Canoe ,Computer Science ,Women in Engineering 
Apr 13 @ 4:26:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3510.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:26:33,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3520.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:26:43,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3530.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:26:52,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3540.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:27:15,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3550.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:27:16,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3560.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:27:23,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3570.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:27:24,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3580.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:27:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3590.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:27:44,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3600.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:01,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3610.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:03,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3620.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:03,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3630.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:18,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3640.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:27,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3650.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3660.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3670.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:43,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3680.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:52,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3690.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:53,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3700.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:54,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3710.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:28:55,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3720.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:29:02,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3730.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:29:13,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3740.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:29:19,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3750.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:29:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3760.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:29:35,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3770.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:29:39,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3780.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:30:03,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3790.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:30:04,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3800.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:30:07,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3810.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:30:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3820.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:30:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3830.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:30:32,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3840.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:03,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3850.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:05,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3860.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3870.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3880.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3890.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:57,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3900.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:31:57,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3910.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:32:12,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3920.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:32:34,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3930.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:32:39,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3940.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:32:43,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3950.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:32:49,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3960.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:33:09,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3970.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:33:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3980.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:33:33,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,3990.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:33:34,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4000.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:33:43,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4010.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:33:50,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4020.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:34:12,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4030.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:34:16,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4040.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:34:22,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4050.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:34:32,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4060.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:34:59,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4070.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:35:25,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4080.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:35:33,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4090.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:35:44,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4100.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:35:57,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4110.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:05,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4120.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:23,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4130.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:25,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4140.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:38,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4150.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:39,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4160.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:54,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4170.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:36:56,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4180.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:06,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4190.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4200.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4210.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:32,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4220.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:38,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4230.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:45,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4240.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:37:48,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4250.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4260.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4270.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:15,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4280.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4290.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:26,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4300.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:32,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4310.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4320.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:46,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4330.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:53,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4340.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:38:57,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4350.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:19,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4360.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4370.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4380.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:46,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4390.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:49,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4400.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:53,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4410.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:54,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4420.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:39:56,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4430.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:40:19,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4440.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:40:25,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4450.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:40:33,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4460.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:40:51,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4470.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:40:58,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4480.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:00,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4490.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:01,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4500.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:06,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4510.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:13,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4520.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:22,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4530.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:34,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4540.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4550.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:37,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4560.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:41:53,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4570.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:02,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4580.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4590.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:09,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4600.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:09,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4610.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:13,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4620.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4630.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:45,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4640.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:50,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4650.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:42:52,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4660.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:07,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4670.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:08,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4680.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:11,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4690.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4700.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:15,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4710.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:25,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4720.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4730.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:37,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4740.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:43,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4750.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:50,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4760.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:56,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4770.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:43:57,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4780.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:01,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4790.0,0.0,250.0,0.0,0.0
